subjects_source,Freq,source,prop
"Merkel, Angela",25,Wall Street Journal (Online),0.0019167369470213908
Asia,24,Wall Street Journal (Online),0.0018400674691405351
Education,24,Wall Street Journal (Online),0.0018400674691405351
Russia,24,Wall Street Journal (Online),0.0018400674691405351
Border patrol,23,Wall Street Journal (Online),0.0017633979912596795
Islam,23,Wall Street Journal (Online),0.0017633979912596795
Diplomatic & consular services,22,Wall Street Journal (Online),0.0016867285133788238
Legislators,22,Wall Street Journal (Online),0.0016867285133788238
Nevada,22,Wall Street Journal (Online),0.0016867285133788238
North Carolina,22,Wall Street Journal (Online),0.0016867285133788238
Violent crime,22,Wall Street Journal (Online),0.0016867285133788238
African Americans,21,Wall Street Journal (Online),0.0016100590354979683
Australia,21,Wall Street Journal (Online),0.0016100590354979683
Chicago Illinois,21,Wall Street Journal (Online),0.0016100590354979683
Colorado,21,Wall Street Journal (Online),0.0016100590354979683
Families & family life,21,Wall Street Journal (Online),0.0016100590354979683
Investments,21,Wall Street Journal (Online),0.0016100590354979683
Iowa,21,Wall Street Journal (Online),0.0016100590354979683
Labor force,21,Wall Street Journal (Online),0.0016100590354979683
Political advertising,21,Wall Street Journal (Online),0.0016100590354979683
"Bush, Jeb",20,Wall Street Journal (Online),0.0015333895576171127
Elections,20,Wall Street Journal (Online),0.0015333895576171127
Jews,20,Wall Street Journal (Online),0.0015333895576171127
Neighborhoods,20,Wall Street Journal (Online),0.0015333895576171127
State laws,20,Wall Street Journal (Online),0.0015333895576171127
Wages & salaries,20,Wall Street Journal (Online),0.0015333895576171127
Bangladesh,19,Wall Street Journal (Online),0.001456720079736257
Budgets,19,Wall Street Journal (Online),0.001456720079736257
Enforcement,19,Wall Street Journal (Online),0.001456720079736257
"McCain, John",19,Wall Street Journal (Online),0.001456720079736257
Pennsylvania,19,Wall Street Journal (Online),0.001456720079736257
Statistical data,19,Wall Street Journal (Online),0.001456720079736257
Switzerland,19,Wall Street Journal (Online),0.001456720079736257
Women,19,Wall Street Journal (Online),0.001456720079736257
Budget deficits,18,Wall Street Journal (Online),0.0013800506018554013
Coalition governments,18,Wall Street Journal (Online),0.0013800506018554013
Competition,18,Wall Street Journal (Online),0.0013800506018554013
Conservatism,18,Wall Street Journal (Online),0.0013800506018554013
Euro,18,Wall Street Journal (Online),0.0013800506018554013
Michigan,18,Wall Street Journal (Online),0.0013800506018554013
New Mexico,18,Wall Street Journal (Online),0.0013800506018554013
San Francisco California,18,Wall Street Journal (Online),0.0013800506018554013
Afghanistan,17,Wall Street Journal (Online),0.0013033811239745456
Buddhism,17,Wall Street Journal (Online),0.0013033811239745456
Christianity,17,Wall Street Journal (Online),0.0013033811239745456
Demographics,17,Wall Street Journal (Online),0.0013033811239745456
Firearm laws & regulations,17,Wall Street Journal (Online),0.0013033811239745456
Foreign labor,17,Wall Street Journal (Online),0.0013033811239745456
Hong Kong,17,Wall Street Journal (Online),0.0013033811239745456
Houses,17,Wall Street Journal (Online),0.0013033811239745456
Housing prices,17,Wall Street Journal (Online),0.0013033811239745456
Identification documents,17,Wall Street Journal (Online),0.0013033811239745456
Litigation,17,Wall Street Journal (Online),0.0013033811239745456
Minority & ethnic groups,17,Wall Street Journal (Online),0.0013033811239745456
Monetary policy,17,Wall Street Journal (Online),0.0013033811239745456
Prisons,17,Wall Street Journal (Online),0.0013033811239745456
"Reagan, Ronald Wilson",17,Wall Street Journal (Online),0.0013033811239745456
Sex crimes,17,Wall Street Journal (Online),0.0013033811239745456
Turkey,17,Wall Street Journal (Online),0.0013033811239745456
Virginia,17,Wall Street Journal (Online),0.0013033811239745456
Books,16,Wall Street Journal (Online),0.0012267116460936902
Catholicism,16,Wall Street Journal (Online),0.0012267116460936902
Government spending,16,Wall Street Journal (Online),0.0012267116460936902
Indonesia,16,Wall Street Journal (Online),0.0012267116460936902
Mayors,16,Wall Street Journal (Online),0.0012267116460936902
"Perry, Rick",16,Wall Street Journal (Online),0.0012267116460936902
Students,16,Wall Street Journal (Online),0.0012267116460936902
Tax increases,16,Wall Street Journal (Online),0.0012267116460936902
Whites,16,Wall Street Journal (Online),0.0012267116460936902
Athletes,15,Wall Street Journal (Online),0.0011500421682128345
Attorneys general,15,Wall Street Journal (Online),0.0011500421682128345
Baby boomers,15,Wall Street Journal (Online),0.0011500421682128345
Bans,15,Wall Street Journal (Online),0.0011500421682128345
Debates,15,Wall Street Journal (Online),0.0011500421682128345
Economic crisis,15,Wall Street Journal (Online),0.0011500421682128345
Francis (Pope),15,Wall Street Journal (Online),0.0011500421682128345
Multiculturalism & pluralism,15,Wall Street Journal (Online),0.0011500421682128345
Prisoners,15,Wall Street Journal (Online),0.0011500421682128345
Supreme Court decisions,15,Wall Street Journal (Online),0.0011500421682128345
Terrorism,15,Wall Street Journal (Online),0.0011500421682128345
Wisconsin,15,Wall Street Journal (Online),0.0011500421682128345
Africa,14,Wall Street Journal (Online),0.0010733726903319788
Central America,14,Wall Street Journal (Online),0.0010733726903319788
Illinois,14,Wall Street Journal (Online),0.0010733726903319788
Legislation,14,Wall Street Journal (Online),0.0010733726903319788
Malaysia,14,Wall Street Journal (Online),0.0010733726903319788
Manufacturing,14,Wall Street Journal (Online),0.0010733726903319788
New Hampshire,14,Wall Street Journal (Online),0.0010733726903319788
Prices,14,Wall Street Journal (Online),0.0010733726903319788
"Sanders, Bernard",14,Wall Street Journal (Online),0.0010733726903319788
Social networks,14,Wall Street Journal (Online),0.0010733726903319788
Tax reform,14,Wall Street Journal (Online),0.0010733726903319788
Thein Sein,14,Wall Street Journal (Online),0.0010733726903319788
Washington DC,14,Wall Street Journal (Online),0.0010733726903319788
Western Europe,14,Wall Street Journal (Online),0.0010733726903319788
Workforce,14,Wall Street Journal (Online),0.0010733726903319788
Aging,13,Wall Street Journal (Online),9.967032124511231e-4
Banking industry,13,Wall Street Journal (Online),9.967032124511231e-4
"Bloomberg, Michael",13,Wall Street Journal (Online),9.967032124511231e-4
Christians,13,Wall Street Journal (Online),9.967032124511231e-4
England,13,Wall Street Journal (Online),9.967032124511231e-4
Eurozone,13,Wall Street Journal (Online),9.967032124511231e-4
Fertility,13,Wall Street Journal (Online),9.967032124511231e-4
Globalization,13,Wall Street Journal (Online),9.967032124511231e-4
Housing,13,Wall Street Journal (Online),9.967032124511231e-4
Hungary,13,Wall Street Journal (Online),9.967032124511231e-4
Latin America,13,Wall Street Journal (Online),9.967032124511231e-4
Leadership,13,Wall Street Journal (Online),9.967032124511231e-4
Lee Hsien Loong,13,Wall Street Journal (Online),9.967032124511231e-4
Populism,13,Wall Street Journal (Online),9.967032124511231e-4
Public schools,13,Wall Street Journal (Online),9.967032124511231e-4
Restaurants,13,Wall Street Journal (Online),9.967032124511231e-4
School districts,13,Wall Street Journal (Online),9.967032124511231e-4
Singapore,13,Wall Street Journal (Online),9.967032124511231e-4
South Carolina,13,Wall Street Journal (Online),9.967032124511231e-4
South Korea,13,Wall Street Journal (Online),9.967032124511231e-4
Spain,13,Wall Street Journal (Online),9.967032124511231e-4
Sweden,13,Wall Street Journal (Online),9.967032124511231e-4
Trends,13,Wall Street Journal (Online),9.967032124511231e-4
Age,12,Wall Street Journal (Online),9.200337345702676e-4
Beijing China,12,Wall Street Journal (Online),9.200337345702676e-4
"Boehner, John",12,Wall Street Journal (Online),9.200337345702676e-4
Condominiums,12,Wall Street Journal (Online),9.200337345702676e-4
Congressional elections,12,Wall Street Journal (Online),9.200337345702676e-4
Cooperation,12,Wall Street Journal (Online),9.200337345702676e-4
Criminal sentences,12,Wall Street Journal (Online),9.200337345702676e-4
Detroit Michigan,12,Wall Street Journal (Online),9.200337345702676e-4
Displaced persons,12,Wall Street Journal (Online),9.200337345702676e-4
Federal funding,12,Wall Street Journal (Online),9.200337345702676e-4
Georgia,12,Wall Street Journal (Online),9.200337345702676e-4
Hispanics,12,Wall Street Journal (Online),9.200337345702676e-4
Mosques & temples,12,Wall Street Journal (Online),9.200337345702676e-4
Netherlands,12,Wall Street Journal (Online),9.200337345702676e-4
Research,12,Wall Street Journal (Online),9.200337345702676e-4
Riots,12,Wall Street Journal (Online),9.200337345702676e-4
Southern California,12,Wall Street Journal (Online),9.200337345702676e-4
Travel,12,Wall Street Journal (Online),9.200337345702676e-4
Uninsured people,12,Wall Street Journal (Online),9.200337345702676e-4
Airports,11,Wall Street Journal (Online),8.433642566894119e-4
Apportionment,11,Wall Street Journal (Online),8.433642566894119e-4
Armed forces,11,Wall Street Journal (Online),8.433642566894119e-4
Egypt,11,Wall Street Journal (Online),8.433642566894119e-4
EU membership,11,Wall Street Journal (Online),8.433642566894119e-4
Expatriates,11,Wall Street Journal (Online),8.433642566894119e-4
Federal court decisions,11,Wall Street Journal (Online),8.433642566894119e-4
Human rights,11,Wall Street Journal (Online),8.433642566894119e-4
International trade,11,Wall Street Journal (Online),8.433642566894119e-4
Islamism,11,Wall Street Journal (Online),8.433642566894119e-4
Law enforcement,11,Wall Street Journal (Online),8.433642566894119e-4
Libya,11,Wall Street Journal (Online),8.433642566894119e-4
Low income groups,11,Wall Street Journal (Online),8.433642566894119e-4
"McConnell, Mitch",11,Wall Street Journal (Online),8.433642566894119e-4
Middle class,11,Wall Street Journal (Online),8.433642566894119e-4
Productivity,11,Wall Street Journal (Online),8.433642566894119e-4
"Putin, Vladimir",11,Wall Street Journal (Online),8.433642566894119e-4
Somalia,11,Wall Street Journal (Online),8.433642566894119e-4
Utah,11,Wall Street Journal (Online),8.433642566894119e-4
Vermont,11,Wall Street Journal (Online),8.433642566894119e-4
World War II,11,Wall Street Journal (Online),8.433642566894119e-4
Yemen,11,Wall Street Journal (Online),8.433642566894119e-4
"Abe, Shinzo",10,Wall Street Journal (Online),7.666947788085563e-4
"Cameron, David",10,Wall Street Journal (Online),7.666947788085563e-4
Censuses,10,Wall Street Journal (Online),7.666947788085563e-4
Connecticut,10,Wall Street Journal (Online),7.666947788085563e-4
Economic models,10,Wall Street Journal (Online),7.666947788085563e-4
Economic reform,10,Wall Street Journal (Online),7.666947788085563e-4
Family planning,10,Wall Street Journal (Online),7.666947788085563e-4
Foreign students,10,Wall Street Journal (Online),7.666947788085563e-4
Free trade,10,Wall Street Journal (Online),7.666947788085563e-4
Homeowners,10,Wall Street Journal (Online),7.666947788085563e-4
Humanitarian aid,10,Wall Street Journal (Online),7.666947788085563e-4
Mortality,10,Wall Street Journal (Online),7.666947788085563e-4
New Zealand,10,Wall Street Journal (Online),7.666947788085563e-4
Pakistan,10,Wall Street Journal (Online),7.666947788085563e-4
Parks & recreation areas,10,Wall Street Journal (Online),7.666947788085563e-4
Patient Protection & Affordable Care Act 2010-US,10,Wall Street Journal (Online),7.666947788085563e-4
Political activism,10,Wall Street Journal (Online),7.666947788085563e-4
Referendums,10,Wall Street Journal (Online),7.666947788085563e-4
"Riley, Jason L",10,Wall Street Journal (Online),7.666947788085563e-4
"Sessions, Jeff",10,Wall Street Journal (Online),7.666947788085563e-4
Tax cuts,10,Wall Street Journal (Online),7.666947788085563e-4
Arkansas,9,Wall Street Journal (Online),6.900253009277007e-4
Automobile industry,9,Wall Street Journal (Online),6.900253009277007e-4
Banks,9,Wall Street Journal (Online),6.900253009277007e-4
Brazil,9,Wall Street Journal (Online),6.900253009277007e-4
Children & youth,9,Wall Street Journal (Online),6.900253009277007e-4
Congressional committees,9,Wall Street Journal (Online),6.900253009277007e-4
"Cuomo, Andrew M",9,Wall Street Journal (Online),6.900253009277007e-4
Executive orders,9,Wall Street Journal (Online),6.900253009277007e-4
Fines & penalties,9,Wall Street Journal (Online),6.900253009277007e-4
Foreign investment,9,Wall Street Journal (Online),6.900253009277007e-4
Foreign policy,9,Wall Street Journal (Online),6.900253009277007e-4
Gangs,9,Wall Street Journal (Online),6.900253009277007e-4
Growth rate,9,Wall Street Journal (Online),6.900253009277007e-4
Households,9,Wall Street Journal (Online),6.900253009277007e-4
Insurance coverage,9,Wall Street Journal (Online),6.900253009277007e-4
Labor market,9,Wall Street Journal (Online),6.900253009277007e-4
Older people,9,Wall Street Journal (Online),6.900253009277007e-4
Philippines,9,Wall Street Journal (Online),6.900253009277007e-4
Poverty,9,Wall Street Journal (Online),6.900253009277007e-4
Press conferences,9,Wall Street Journal (Online),6.900253009277007e-4
Prison administration,9,Wall Street Journal (Online),6.900253009277007e-4
Same sex marriage,9,Wall Street Journal (Online),6.900253009277007e-4
School boards,9,Wall Street Journal (Online),6.900253009277007e-4
Small business,9,Wall Street Journal (Online),6.900253009277007e-4
Social security,9,Wall Street Journal (Online),6.900253009277007e-4
Society,9,Wall Street Journal (Online),6.900253009277007e-4
State budgets,9,Wall Street Journal (Online),6.900253009277007e-4
Suicide bombings,9,Wall Street Journal (Online),6.900253009277007e-4
Taxes,9,Wall Street Journal (Online),6.900253009277007e-4
Anti-Semitism,8,Wall Street Journal (Online),6.133558230468451e-4
Births,8,Wall Street Journal (Online),6.133558230468451e-4
Costs,8,Wall Street Journal (Online),6.133558230468451e-4
Cuba,8,Wall Street Journal (Online),6.133558230468451e-4
Democracy,8,Wall Street Journal (Online),6.133558230468451e-4
Demography,8,Wall Street Journal (Online),6.133558230468451e-4
Denmark,8,Wall Street Journal (Online),6.133558230468451e-4
Earthquakes,8,Wall Street Journal (Online),6.133558230468451e-4
Economists,8,Wall Street Journal (Online),6.133558230468451e-4
Food,8,Wall Street Journal (Online),6.133558230468451e-4
Food stamps,8,Wall Street Journal (Online),6.133558230468451e-4
Gays & lesbians,8,Wall Street Journal (Online),6.133558230468451e-4
"Graham, Lindsey",8,Wall Street Journal (Online),6.133558230468451e-4
Infrastructure,8,Wall Street Journal (Online),6.133558230468451e-4
International relations,8,Wall Street Journal (Online),6.133558230468451e-4
Ireland,8,Wall Street Journal (Online),6.133558230468451e-4
Lee Kuan Yew,8,Wall Street Journal (Online),6.133558230468451e-4
Mass murders,8,Wall Street Journal (Online),6.133558230468451e-4
Medicaid,8,Wall Street Journal (Online),6.133558230468451e-4
North America,8,Wall Street Journal (Online),6.133558230468451e-4
Political leadership,8,Wall Street Journal (Online),6.133558230468451e-4
Public prosecutors,8,Wall Street Journal (Online),6.133558230468451e-4
Religious congregations,8,Wall Street Journal (Online),6.133558230468451e-4
Retirement,8,Wall Street Journal (Online),6.133558230468451e-4
Robbery,8,Wall Street Journal (Online),6.133558230468451e-4
"Ryan, Paul",8,Wall Street Journal (Online),6.133558230468451e-4
Segregation,8,Wall Street Journal (Online),6.133558230468451e-4
Southeast Asia,8,Wall Street Journal (Online),6.133558230468451e-4
Startups,8,Wall Street Journal (Online),6.133558230468451e-4
Sudan,8,Wall Street Journal (Online),6.133558230468451e-4
Voting rights,8,Wall Street Journal (Online),6.133558230468451e-4
Voting Rights Act,8,Wall Street Journal (Online),6.133558230468451e-4
Agreements,7,Wall Street Journal (Online),5.366863451659894e-4
Assaults,7,Wall Street Journal (Online),5.366863451659894e-4
Balance sheets,7,Wall Street Journal (Online),5.366863451659894e-4
"Biden, Joseph R Jr",7,Wall Street Journal (Online),5.366863451659894e-4
Boundaries,7,Wall Street Journal (Online),5.366863451659894e-4
"Bush, George H W",7,Wall Street Journal (Online),5.366863451659894e-4
Christian Islamic relations,7,Wall Street Journal (Online),5.366863451659894e-4
Criminal statistics,7,Wall Street Journal (Online),5.366863451659894e-4
Economic development,7,Wall Street Journal (Online),5.366863451659894e-4
Economic forecasts,7,Wall Street Journal (Online),5.366863451659894e-4
Editorials,7,Wall Street Journal (Online),5.366863451659894e-4
Entrepreneurs,7,Wall Street Journal (Online),5.366863451659894e-4
Extremism,7,Wall Street Journal (Online),5.366863451659894e-4
Fiscal years,7,Wall Street Journal (Online),5.366863451659894e-4
Generation Y,7,Wall Street Journal (Online),5.366863451659894e-4
Health insurance,7,Wall Street Journal (Online),5.366863451659894e-4
